doc_id,dry_run,raw_denom,raw_program,raw_category,changes,updates_applied,source_document_name,source_type,import_session_id,invoice_number,original_description
67fe88c8-23f3-4cda-8b67-32cc15fd2914,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_093201.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65119068,2022-D Nina Otero-Warren Quarter Taxable Item
688f0722-d124-4da3-92e4-933f7da57f41,False,Liberty Seated Half Dollar,20TH CENT. HALF DOLLAR CLUB SELECTION,,Denomination: 'Liberty Seated Half Dollar' → 'Half Dollar' | Program/Series casing: '20TH CENT. HALF DOLLAR CLUB SELECTION' → '20th Century Half Dollar Club Selection',"{'Denomination': 'Half Dollar', 'Program/Series': '20th Century Half Dollar Club Selection'}",Receipt_2026-06-03_092551.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65222228,20TH CENT. HALF DOLLAR CLUB SELECTION 1868 Liberty Seated Silver Half Dollar Motto Taxable Item
68976a60-54a8-4c3c-85da-710ba89a11ea,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (109)_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1960 JEFFERSON NICKEL
68d1ece9-2bd2-4657-a766-a1534c7e0892,False,$2 Legal Tender Note,USA Invoice Import,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (11).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65812949,1928 $2 Legal Tender Note Taxable Item Choice Crisp
69789817-6f09-4111-aaf6-9f85a51ecf77,False,Franklin Half Dollar,USA Invoice Import,,Denomination: 'Franklin Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260128 (18).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65741545,1963-D Franklin Silver Half Dollar Very Fine
6b598da3-9cde-4569-95a3-8fdfcadae9ce,False,American Silver Eagle Dollar,American Eagle,,Denomination: 'American Silver Eagle Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_091829.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67290645,2024 American Silver Eagle Dollar
6be165b7-0b58-4cbd-b69b-8e444dea624b,False,American Silver Eagle,THE WEST POINT BURNISHED AMERICAN EAGLE SILVER DOLLAR COLLECTION,,Denomination: 'American Silver Eagle' → 'Dollar' | Program/Series casing: 'THE WEST POINT BURNISHED AMERICAN EAGLE SILVER DOLLAR COLLECTION' → 'The West Point Burnished American Eagle Silver Dollar Collection',"{'Denomination': 'Dollar', 'Program/Series': 'The West Point Burnished American Eagle Silver Dollar Collection'}",Receipt_2026-06-03_094929.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,402904254,2019 BURNISHED WEST POINT AMERICAN EAGLE
6bfe04c1-aba3-4435-87d0-662fed3c97b8,False,Silver Eagle,The Complete Original-Design Proof Silver Eagle Dollar Collection,,Denomination: 'Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_101410.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION ENCLOSED IS SHIPMENT # 14 2019 PROOF AMERICAN EAGLE SILVER DOLLAR
6c070630-a27e-4e46-a90f-f21f091f912e,False,Eisenhower Dollar,USA Invoice Import,,Denomination: 'Eisenhower Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260128 (4).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68344210,1978 Eisenhower Dollar Copper Nickel Clad Uncirculated
6c791d58-4689-4bc3-b6a6-67a25b85ed9a,False,Lincoln Head Cent,USA Invoice Import,,Denomination: 'Lincoln Head Cent' → 'Cent',{'Denomination': 'Cent'},Scan_20260129 (55).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67506820,1929-D Lincoln Head Cent
6ce029b6-d299-4329-8257-157df85eefb4,False,Morgan Silver Dollar,GSA Hoard,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_094704.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,JS050119,1883-O Morgan Silver Dollar Uncirculated GSA W/ Original Gov't Box
6d1ef746-c2ce-448d-9e91-c2af534f1d5a,False,Presidential Dollar,Presidential Dollars,,Denomination: 'Presidential Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_102540.pdf,PDF Invoice,lcc-aj-stubborn-final,68653612,"2007-P Geo Washington Dollar 1789-1797
Edge Letters Up or Down MS60
Tax Free Item Uncirculated Free"
6d55dd2e-6249-4321-ae55-0f6a8ecd96a5,False,$1 Innovation Dollar,American Innovation Dollars,,Denomination: '$1 Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},2026-06-03_091555.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-D Missouri U.S. Innovation Dollar Uncirculated
6dff997a-b582-415b-93cf-7fb3b9c73aef,False,Walking Liberty Half Dollar,USA Invoice Import,,Denomination: 'Walking Liberty Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260129 (53).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,1944-D Liberty Walking Silver 50C
6e3c0dcc-db1b-4306-bb1c-07b7159e5ce3,False,Mint Set,U.S. Uncirculated Coin Mint Sets,,no change,,Receipt_2026-06-03_095940.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,362308793,U.S. UNCIRCULATED COIN MINT SETS SHIPMENT 84 ONE PANEL AT $39.95 PLUS $4.50 SHIPPING AND SERVICE 2024 DENVER MINT PANEL
6e7fab24-2152-4a97-87fb-9e187d6ca67d,False,Barber Quarter,THE U.S. COIN COMPLETE DENOMINATION SET,,Denomination: 'Barber Quarter' → 'Quarter Dollar' | Program/Series casing: 'THE U.S. COIN COMPLETE DENOMINATION SET' → 'The U.S. Coin Complete Denomination Set',"{'Denomination': 'Quarter Dollar', 'Program/Series': 'The U.S. Coin Complete Denomination Set'}",Scan_20260129 (83).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,406368555,THE U.S. COIN COMPLETE DENOMINATION SET ENCLOSED IS SHIPMENT # 4 BARBER QUARTER
6f57ab6d-4c70-45e3-b0b8-b04eb8f827f5,False,Capped Bust Half Dollar,Half Dollar Club Selection,,Denomination: 'Capped Bust Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Receipt_2026-06-03_093603.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66327175,THE HALF DOLLAR CLUB SELECTION 1825 Capped Bust Silver Half Dollar Lettered Edge ANACS Tax Free Item
6f58bdb9-cfeb-4e3e-9c23-c7c786f6f445,False,$5 Bank Note,West River Bank Note,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (54).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67589980,$5 West River Bank Note VT Jamaica Taxable Item
6f8bc82d-4724-4932-b906-b3f5be354d2f,False,Morgan Silver Dollar,OFFICIALLY SEALED CARSON CITY MINT MORGAN SILVER DOLLARS,,Denomination: 'Morgan Silver Dollar' → 'Dollar' | Program/Series casing: 'OFFICIALLY SEALED CARSON CITY MINT MORGAN SILVER DOLLARS' → 'Officially Sealed Carson City Mint Morgan Silver Dollars',"{'Denomination': 'Dollar', 'Program/Series': 'Officially Sealed Carson City Mint Morgan Silver Dollars'}",Scan_20260129 (80).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,406183541,1883 CARSON CITY MORGAN SILVER DOLLAR
70f7cbf3-ea54-4028-b472-f235309147c4,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 9 ELEANOR ROOSEVELT
72419132-1651-4209-b91e-9c97c63774ed,False,Morgan Silver Dollar,Premier Morgan Dollar Society Selection,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260128 (9).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65998313,PREMIER MORGAN DOLLAR SOCIETY SELECTION 1885-O Morgan Silver Dollar in Deluxe Holder Taxable Item
729600da-8a78-457c-994f-8469dc6c27b9,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_092443.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67877370,2015-2024 P or D Roosevelt Dime Set 10 - Coins
736b9458-86cb-4bfc-a17a-756c80e6d213,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1944 JEFFERSON NICKEL - WARTIME SILVER
73e83d27-3b6b-4128-8b81-83ef39336974,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 15 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1966 JEFFERSON NICKEL
746def72-aff9-407f-bc82-d2fe5d402845,False,Liberty Head Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Liberty Head Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 16 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1903 LIBERTY HEAD NICKEL
7473ec9f-d452-4299-85ce-42f4954cec75,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 19 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 2007 JEFFERSON NICKEL
7511d92d-e71d-430b-83a9-1838a8332fed,False,$20 Federal Reserve Bank Note,Federal Reserve Bank Note,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (13).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68053922,AMERICAN PAPER MONEY CLUB SELECTION 1929 $20 Federal Reserve Bank Note Taxable Item Fine
7610d5ee-2e66-4fe3-94cd-8b51f2c79e1a,False,$10 Federal Reserve Note,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68392428,AMERICAN PAPER MONEY CLUB SELECTION 1934C $10 Federal Reserve Note Taxable Item
7669c6c6-d6cf-42fd-971c-2ee266812015,False,$5 Legal Tender Note Large Size,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_101701_Part3.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68169014,AMERICAN PAPER MONEY CLUB SELECTION 1907 $5 Legal Tender Note Large Size PMG Taxable Item
769de267-4b57-4805-b9dd-a3b17040b77e,False,,National Park Quarters,,no change,,Receipt_2026-06-03_092052.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67226944,"2010-2021 National Park Quarter Set
56 Coins"
76a4a0de-89e4-4deb-92e3-bd1589e3b94f,False,Silver Dollar,The Complete 2020 American Eagle NGCX Silver Dollar Set,,Denomination: 'Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (88).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,404995094,THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET ENCLOSED IS SHIPMENT # 3 UNC. PHILADELPHIA EMERGENCY ISSUE EAGLE
77029ebb-676c-4a17-bc1a-22ed8eddcb24,False,Liberty Head Nickel,The U.S. Nickel Collection - Shipment 13,,Denomination: 'Liberty Head Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (121)_Part3.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1908 LIBERTY HEAD NICKEL
775483fd-f96c-42ba-80f0-eaa25023a0a3,False,25C Fractional Currency,USA Invoice Import,,category: '' → 'paper_currency',{'category': 'paper_currency'},Scan_20260129 (14).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67670995,1863-1867 25C Fractional Currency PMG/EPQ Taxable Item Unc-64 Prem
7801a6e0-cade-4ebb-bd41-8a98be94c8b5,False,American Silver Eagle,The Complete Original-Design Proof Silver Eagle Dollar Collection,,Denomination: 'American Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (106).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,"THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION
2016 PROOF AMERICAN EAGLE SILVER DOLLAR"
78a06797-dadc-4138-b211-3a2834388351,False,Walking Liberty Half Dollar,Half Dollar Club Selection,,Denomination: 'Walking Liberty Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Receipt_2026-06-03_093603.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66441817,THE HALF DOLLAR CLUB SELECTION 1946 Liberty Walking Silver Half Dollar Double Die Reverse Taxable Item
78b46b4d-d7ce-4db4-b70c-ffc652d083a5,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_094122.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67379713,2025-P Roosevelt Dime Taxable Item
78e3d28c-0755-41ca-ac0d-896482d2fa8d,False,Innovation Dollar,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION,,Denomination: 'Innovation Dollar' → 'Dollar' | Program/Series casing: 'THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION' → 'The Statehood Innovation Dollar Coin Collection',"{'Denomination': 'Dollar', 'Program/Series': 'The Statehood Innovation Dollar Coin Collection'}",Scan_20260129 (118).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,389188129,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION SHIPMENT 22 ILLINOIS
7a0e7fb5-2738-4615-a28c-456145484cbe,False,Franklin Half Dollar,USA Invoice Import,,Denomination: 'Franklin Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},2026-06-03_091725.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65741545,1957-D Franklin Silver Half Dollar Good
7a5dcf6a-33b0-48a2-b1a6-83f73f9a0774,False,Liberty Seated Quarter,Washington Quarter Club Selection,,Denomination: 'Liberty Seated Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094810.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68519205,WASHINGTON QUARTER CLUB SELECTION 1871 Liberty Seated Silver Quarter ANACS Taxable Item
7a8506aa-01e6-44e0-a75d-d3ab4e02afce,False,Buffalo Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Buffalo Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 25 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1916 BUFFALO NICKEL
7ae2d08e-2c9c-4b8b-9b62-b97f2dc30099,False,Liberty Seated Half Dime,U.S. DIME COLLECTION SELECTION,,Denomination: 'Liberty Seated Half Dime' → 'Half Dime' | Program/Series casing: 'U.S. DIME COLLECTION SELECTION' → 'U.S. Dime Collection Selection',"{'Denomination': 'Half Dime', 'Program/Series': 'U.S. Dime Collection Selection'}",Receipt_2026-06-03_094122.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65773987,U.S. DIME COLLECTION SELECTION 1837 Liberty Seated Silver Half Dime No Stars Small Date PCGS Tax Free Item
7b317c21-aa36-491a-affb-ecd3edd830c2,False,Buffalo Nickel,The U.S. Nickel Collection,,Denomination: 'Buffalo Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (121)_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,THE U.S. NICKEL COLLECTION SHIPMENT 5 FOUR COINS AT $7.95 EACH - 1934 BUFFALO NICKEL
7ca7496e-24f5-4d6d-a414-0dfedbd049e0,False,Barber Dime,Barber,,Denomination: 'Barber Dime' → 'Dime',{'Denomination': 'Dime'},Scan_20260129 (51).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1906 Barber Silver Dime Good
7caccd8e-7feb-444d-832b-0f9aee8071fc,False,Morgan Silver Dollar,The Ultimate Modern Morgan and Peace Silver Dollar Collection,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_100549.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405887043,2023 MORGAN SILVER $ UNC
7cde94e8-483f-44af-ab10-e40a84bd5849,False,Washington Quarter,The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (72).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 12 REV. DR. PAULI MURRAY
7d3495f3-d1eb-4878-b6df-042d5ceae5d1,False,$100 Federal Reserve Note,Federal Reserve Note,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_093201.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,64963243,1934A $100 Federal Reserve Note Taxable Item
7d47d5d4-95c7-4161-a62a-25614c5adf85,False,$10 Silver Certificate,American Paper Money Club Selection,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_101701_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65574055,AMERICAN PAPER MONEY CLUB SELECTION 1934A $10 Silver Certificate Yellow Seal BA Block PMG EPQ66 Taxable Item
7d9660cf-9b6d-4bda-9cc8-65cb3c14b901,False,,America Revisited Selection,,no change,,Receipt_2026-06-03_092716.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68370158,1944 5-Coin Time Capsule Year Set Taxable Item
7df6a3df-f97f-4b23-87b6-5a54569f01b7,False,Washington Quarter,USA Invoice Import,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (51).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1995-S Washington Quarter Copper-Nickel Ch Proof-63
7e07d8a3-0260-4e10-8a0d-fa30667096f9,False,5-Coin Set,America Revisited Club,,no change,,Scan_20260129 (47).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67573806,YEAR SETS: AMERICA REVISITED SELECTION 1939 5-Coin Time Capsule Year Set Taxable Item
7f19e971-5b6b-48f3-846d-3fef79b2616e,False,,America Revisited Selection,,no change,,Receipt_2026-06-03_092716.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67521147,YEAR SETS: AMERICA REVISITED SELECTION 1936 5-Coin Time Capsule Year Set Taxable Item
7f7f5654-1738-4f21-b1bc-1eaaa8c2275d,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094507.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67617368,WASHINGTON QUARTER CLUB SELECTION 2025-P Dr. Vera Rubin Quarter Taxable Item
7fa7ff5b-77e5-46a6-868f-69ce3c74f368,False,Morgan Silver Dollar,USA Invoice Import,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (125).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,406183541,1882 CARSON CITY MORGAN SILVER DOLLAR
807bd1ea-d0ae-4b16-8ead-3a8da252b6f9,False,,The World War II U.S. Coin Collection,,no change,,Receipt_2026-06-03_102135.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,406380469,THE WORLD WAR II U.S. COIN COLLECTION ENCLOSED IS SHIPMENT # 8 1943-D LINCOLN STEEL PENNY 1943-D JEFFERSON WARTIME SILVER NICKEL 1943-D MERC. DIME & WASHINGTON QUARTER 1943-D WALKING LIBERTY HALF-DOLLAR 1945 IWO JIMA (MARINES) STAMP (11)
80bf650a-e6a6-43bb-b276-eff16ff95f6f,False,Kennedy Half Dollar & Native American Dollar,USA Invoice Import,,no change,,Receipt_2026-06-03_091829.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67290645,2024 P and D Mint Kennedy Half Dollars and Native American Dollars in Showpak
80d45681-e5bb-41e4-8191-dfaf53555a04,False,Silver Dollar,MODERN COMMEMORATIVE CLUB SELECTION,,Denomination: 'Silver Dollar' → 'Dollar' | Program/Series casing: 'MODERN COMMEMORATIVE CLUB SELECTION' → 'Modern Commemorative Club Selection',"{'Denomination': 'Dollar', 'Program/Series': 'Modern Commemorative Club Selection'}",Receipt_2026-06-03_102540.pdf,PDF Invoice,lcc-aj-stubborn-final,68628378,"2024-P Greatest Generation Commemorative
Silver Dollar
Taxable Item Ch Proof-63"
80ff541f-3745-4862-b6fe-78802b4a8865,False,Kennedy Half Dollar,USA Invoice Import,,Denomination: 'Kennedy Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260128 (18).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65741545,2023-D Kennedy Half Dollar Uncirculated
81ddc723-c827-45c7-962d-1e3ffc8e7854,False,$1 Innovation Dollar,American Innovation Dollars,,Denomination: '$1 Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},2026-06-03_091555.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-P Missouri U.S. Innovation Dollar George Washington Carver Uncirculated
81e326be-ff2e-4239-8214-649fbbd6471c,False,,America Revisited Selection,,no change,,Scan_20260129 (42).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67750428,1957 5-Coin Time Capsule Year Set Taxable Item
81e38078-e4a9-41bf-93e7-0d31d47c710a,False,Kennedy Half Dollar,USA Invoice Import,,Denomination: 'Kennedy Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260128 (6).pdf,PDF Invoice,lcc-aj-stubborn-20260626-203600,67000011,1982-S Kennedy Half Dollar Ch Proof-63
82643c21-8e12-40e4-8ed8-7ee1a9c77902,False,Capped Bust Half Dollar,Half Dollar Club Selection,,Denomination: 'Capped Bust Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Receipt_2026-06-03_093603.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68120369,THE HALF DOLLAR CLUB SELECTION 1819 9/8 Capped Bust Silver Half Dollar Small 9/8 NGC Taxable Item
82920b53-26da-46d7-8cd9-127f0e1d94cd,False,Native American Dollar,USA Invoice Import,,Denomination: 'Native American Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_093306.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,"2024-P Native American Dollar 
 Indian Citizenship Act 1924 
 Uncirculated"
832aa84c-9c38-4a9c-87a4-b5dc167e29e2,False,Mint Set,U.S. Uncirculated Coin Mint Sets,,no change,,Receipt_2026-06-03_095940.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,362308793,U.S. UNCIRCULATED COIN MINT SETS SHIPMENT 81 2022 DENVER MINT PANEL
8350fb79-863f-4242-acc4-b04f359ba426,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-06-03_095612_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,"THE U.S. NICKEL COLLECTION SHIPMENT 10 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE
1910 LIBERTY HEAD NICKEL
1960 JEFFERSON NICKEL
1973 JEFFERSON NICKEL
2005 JEFFERSON NICKEL - AMERICAN BISON"
83bd153d-6845-4b6a-8386-8cdf15cdccc6,False,American Innovation Dollar,Statehood Innovation Dollar Coin Collection,,Denomination: 'American Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (56).pdf,PDF Invoice,lcc-aj-retry-20260626-201949,389188129,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION SHIPMENT 29 TEXAS
83c3f2a9-a51f-4d6d-b8ff-a0cfda76819f,False,Mint Set,U.S. Uncirculated Coin Mint Sets,,no change,,Receipt_2026-06-03_095940.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,362308793,U.S. UNCIRCULATED COIN MINT SETS SHIPMENT 82 2023 DENVER MINT PANEL
83d0c5f8-f585-4f89-8c12-1588f1dbe1be,False,Mercury Dime,USA Invoice Import,,Denomination: 'Mercury Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_092052.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67000011,1943-D Mercury Silver Dime
854c08cc-f40b-4524-b2ed-3fe912deb60f,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1999 JEFFERSON NICKEL
85da41ca-de40-4ce6-bc57-960f60b15fcb,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (120)_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,THE U.S. NICKEL COLLECTION SHIPMENT 12 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1912 LIBERTY HEAD NICKEL 1981 JEFFERSON NICKEL 1961 JEFFERSON NICKEL 1992 JEFFERSON NICKEL
8621db5f-243f-4509-b3ad-1aea83370e18,False,$1 Silver Certificate,Silver Certificate,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_093201.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,64963243,1934 $1 Silver Certificate Funnyback Star Note Taxable Item
