"Name","RelPath"
"2004-50-state-quarters-coin-wisconsin-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2004-50-state-quarters-coin-wisconsin-uncirculated-reverse.jpg"
"2004-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2004-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2004-lewis-and-clark-bicentennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2004-lewis-and-clark-bicentennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2004-lewis-and-clark-bicentennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2004-lewis-and-clark-bicentennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2004-thomas-edison-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2004-thomas-edison-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2004-thomas-edison-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2004-thomas-edison-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2004-westward-journey-nickel-series-keelboat-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Nickel\2004-westward-journey-nickel-series-keelboat-uncirculated-reverse.jpg"
"2004-westward-journey-nickel-series-louisiana-purchase-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Nickel\2004-westward-journey-nickel-series-louisiana-purchase-uncirculated-reverse.jpg"
"2005-50-state-quarters-coin-california-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2005-50-state-quarters-coin-california-uncirculated-reverse.jpg"
"2005-50-state-quarters-coin-kansas-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2005-50-state-quarters-coin-kansas-uncirculated-reverse.jpg"
"2005-50-state-quarters-coin-minnesota-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2005-50-state-quarters-coin-minnesota-uncirculated-reverse.jpg"
"2005-50-state-quarters-coin-oregon-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2005-50-state-quarters-coin-oregon-uncirculated-reverse.jpg"
"2005-50-state-quarters-coin-west-virginia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2005-50-state-quarters-coin-west-virginia-uncirculated-reverse.jpg"
"2005-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2005-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2005-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2005-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2005-chief-justice-john-marshall-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2005-chief-justice-john-marshall-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2005-chief-justice-john-marshall-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2005-chief-justice-john-marshall-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2005-united-states-marine-corps-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2005-united-states-marine-corps-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2005-united-states-marine-corps-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2005-united-states-marine-corps-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2005-westward-journey-nickel-series-american-bison-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Nickel\2005-westward-journey-nickel-series-american-bison-uncirculated-reverse.jpg"
"2005-westward-journey-nickel-series-ocean-in-view-o-the-joy-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Nickel\2005-westward-journey-nickel-series-ocean-in-view-o-the-joy-uncirculated-reverse.jpg"
"2006-50-state-quarters-coin-colorado-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2006-50-state-quarters-coin-colorado-uncirculated-reverse.jpg"
"2006-50-state-quarters-coin-nebraska-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2006-50-state-quarters-coin-nebraska-uncirculated-reverse.jpg"
"2006-50-state-quarters-coin-nevada-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2006-50-state-quarters-coin-nevada-uncirculated-reverse.jpg"
"2006-50-state-quarters-coin-north-dakota-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2006-50-state-quarters-coin-north-dakota-uncirculated-reverse.jpg"
"2006-50-state-quarters-coin-south-dakota-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2006-50-state-quarters-coin-south-dakota-uncirculated-reverse.jpg"
"2006-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2006-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2006-benjamin-franklin-founding-father-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2006-benjamin-franklin-founding-father-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2006-benjamin-franklin-scientist-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2006-benjamin-franklin-scientist-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2006-san-francisco-mint-centennial-commemorative-gold-five-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2006-san-francisco-mint-centennial-commemorative-gold-five-dollar-uncirculated-obverse.jpg"
"2006-san-francisco-mint-centennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2006-san-francisco-mint-centennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2007-50-state-quarters-coin-idaho-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2007-50-state-quarters-coin-idaho-uncirculated-reverse.jpg"
"2007-50-state-quarters-coin-montana-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2007-50-state-quarters-coin-montana-uncirculated-reverse.jpg"
"2007-50-state-quarters-coin-utahuncirculated-reverse.jpg","US Mint\Bulk_Scrape\2007-50-state-quarters-coin-utahuncirculated-reverse.jpg"
"2007-50-state-quarters-coin-washington-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2007-50-state-quarters-coin-washington-uncirculated-reverse.jpg"
"2007-50-state-quarters-coin-wyoming-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2007-50-state-quarters-coin-wyoming-uncirculated-reverse.jpg"
"2007-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2007-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2007-jamestown-quadricentennial-commemorative-gold-five-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2007-jamestown-quadricentennial-commemorative-gold-five-dollar-uncirculated-obverse.jpg"
"2007-jamestown-quadricentennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2007-jamestown-quadricentennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2007-little-rock-central-high-school-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2007-little-rock-central-high-school-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2007-little-rock-central-high-school-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2007-little-rock-central-high-school-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2007-presidential-dollar-coin-george-washington-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2007-presidential-dollar-coin-george-washington-uncirculated-obverse.jpg"
"2007-presidential-dollar-coin-james-madison-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2007-presidential-dollar-coin-james-madison-uncirculated-obverse.jpg"
"2007-presidential-dollar-coin-john-adams-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2007-presidential-dollar-coin-john-adams-uncirculated-obverse.jpg"
"2007-presidential-dollar-coin-thomas-jefferson-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2007-presidential-dollar-coin-thomas-jefferson-uncirculated-obverse.jpg"
"2008-50-state-quarters-coin-alaska-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2008-50-state-quarters-coin-alaska-uncirculated-reverse.jpg"
"2008-50-state-quarters-coin-alaska-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Generic_Quarters\2008-50-state-quarters-coin-alaska-uncirculated-reverse.jpg"
"2008-50-state-quarters-coin-arizona-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2008-50-state-quarters-coin-arizona-uncirculated-reverse.jpg"
"2008-50-state-quarters-coin-hawaii-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2008-50-state-quarters-coin-hawaii-uncirculated-reverse.jpg"
"2008-50-state-quarters-coin-new-mexico-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2008-50-state-quarters-coin-new-mexico-uncirculated-reverse.jpg"
"2008-50-state-quarters-coin-oklahoma-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\2008-50-state-quarters-coin-oklahoma-uncirculated-reverse.jpg"
"2008-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2008-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg"
"2008-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2008-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2008-bald-eagle-commemorative-clad-half-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2008-bald-eagle-commemorative-clad-half-dollar-uncirculated-obverse.jpg"
"2008-bald-eagle-commemorative-gold-five-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2008-bald-eagle-commemorative-gold-five-dollar-uncirculated-obverse.jpg"
"2008-bald-eagle-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2008-bald-eagle-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2008-lincoln-one-cent-reverse-2000x2000.jpg","US Mint\Bulk_Scrape\Penny\2008-lincoln-one-cent-reverse-2000x2000.jpg"
"2008-presidential-dollar-coin-andrew-jackson-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2008-presidential-dollar-coin-andrew-jackson-uncirculated-obverse.jpg"
"2008-presidential-dollar-coin-james-monroe-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2008-presidential-dollar-coin-james-monroe-uncirculated-obverse.jpg"
"2008-presidential-dollar-coin-john-quincy-adams-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2008-presidential-dollar-coin-john-quincy-adams-uncirculated-obverse.jpg"
"2008-presidential-dollar-coin-martin-van-buren-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2008-presidential-dollar-coin-martin-van-buren-uncirculated-obverse.jpg"
"2009-abraham-lincoln-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2009-abraham-lincoln-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2009-abraham-lincoln-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2009-abraham-lincoln-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2009-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2009-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2009-dc-us-territories-quarters-coin-american-samoa-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Territories\2009-dc-us-territories-quarters-coin-american-samoa-uncirculated-reverse.jpg"
"2009-dc-us-territories-quarters-coin-district-of-columbia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Territories\2009-dc-us-territories-quarters-coin-district-of-columbia-uncirculated-reverse.jpg"
"2009-dc-us-territories-quarters-coin-guam-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Territories\2009-dc-us-territories-quarters-coin-guam-uncirculated-reverse.jpg"
"2009-dc-us-territories-quarters-coin-northern-mariana-islands-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Territories\2009-dc-us-territories-quarters-coin-northern-mariana-islands-uncirculated-reverse.jpg"
"2009-dc-us-territories-quarters-coin-puerto-rico-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Generic_Quarters\2009-dc-us-territories-quarters-coin-puerto-rico-uncirculated-reverse.jpg"
"2009-dc-us-territories-quarters-coin-puerto-rico-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Territories\2009-dc-us-territories-quarters-coin-puerto-rico-uncirculated-reverse.jpg"
"2009-dc-us-territories-quarters-coin-united-states-virgin-islands-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Territories\2009-dc-us-territories-quarters-coin-united-states-virgin-islands-uncirculated-reverse.jpg"
"2009-lincoln-cent-penny-birth-childhood-kentucky-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Penny\2009-lincoln-cent-penny-birth-childhood-kentucky-uncirculated-reverse.jpg"
"2009-lincoln-cent-penny-presidency-washington-district-of-columbia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Penny\2009-lincoln-cent-penny-presidency-washington-district-of-columbia-uncirculated-reverse.jpg"
"2009-lincoln-cent-penny-professional-life-illinois-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Penny\2009-lincoln-cent-penny-professional-life-illinois-uncirculated-reverse.jpg"
"2009-lincoln-cent-penny-youth-indiana-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Penny\2009-lincoln-cent-penny-youth-indiana-uncirculated-reverse.jpg"
"2009-louis-braille-bicentennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2009-louis-braille-bicentennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2009-louis-braille-bicentennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2009-louis-braille-bicentennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2009-native-american-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2009-native-american-dollar-uncirculated-reverse.jpg"
"2009-presidential-dollar-coin-james-knox-polk-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2009-presidential-dollar-coin-james-knox-polk-uncirculated-obverse.jpg"
"2009-presidential-dollar-coin-john-tyler-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2009-presidential-dollar-coin-john-tyler-uncirculated-obverse.jpg"
"2009-presidential-dollar-coin-william-henry-harrison-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2009-presidential-dollar-coin-william-henry-harrison-uncirculated-obverse.jpg"
"2009-presidential-dollar-coin-zachary-taylor-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2009-presidential-dollar-coin-zachary-taylor-uncirculated-obverse.jpg"
"2009-ultra-high-relief-double-eagle-gold-coin-obverse.jpg","US Mint\Bulk_Scrape\Gold_Eagles\2009-ultra-high-relief-double-eagle-gold-coin-obverse.jpg"
"2009-ultra-high-relief-double-eagle-gold-coin-reverse.jpg","US Mint\Bulk_Scrape\Gold_Eagles\2009-ultra-high-relief-double-eagle-gold-coin-reverse.jpg"
"2010-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2010-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2010-american-veterans-disabled-for-life-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2010-american-veterans-disabled-for-life-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2010-american-veterans-disabled-for-life-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2010-american-veterans-disabled-for-life-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2010-america-the-beautiful-quarters-coin-grand-canyon-arizona-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2010-america-the-beautiful-quarters-coin-grand-canyon-arizona-uncirculated-reverse.jpg"
"2010-america-the-beautiful-quarters-coin-hot-springs-arkansas-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2010-america-the-beautiful-quarters-coin-hot-springs-arkansas-uncirculated-reverse.jpg"
"2010-america-the-beautiful-quarters-coin-mount-hood-oregon-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2010-america-the-beautiful-quarters-coin-mount-hood-oregon-uncirculated-reverse.jpg"
"2010-america-the-beautiful-quarters-coin-yellowstone-wyoming-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2010-america-the-beautiful-quarters-coin-yellowstone-wyoming-uncirculated-reverse.jpg"
"2010-america-the-beautiful-quarters-coin-yosemite-california-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2010-america-the-beautiful-quarters-coin-yosemite-california-uncirculated-reverse.jpg"
"2010-boy-scouts-of-america-centennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2010-boy-scouts-of-america-centennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2010-boy-scouts-of-america-centennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2010-boy-scouts-of-america-centennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2010-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2010-native-american-one-dollar-uncirculated-reverse.jpg"
"2010-presidential-dollar-coin-abraham-lincoln-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2010-presidential-dollar-coin-abraham-lincoln-uncirculated-obverse.jpg"
"2010-presidential-dollar-coin-franklin-pierce-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2010-presidential-dollar-coin-franklin-pierce-uncirculated-obverse.jpg"
"2010-presidential-dollar-coin-james-buchanan-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2010-presidential-dollar-coin-james-buchanan-uncirculated-obverse.jpg"
"2010-presidential-dollar-coin-millard-fillmore-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2010-presidential-dollar-coin-millard-fillmore-uncirculated-obverse.jpg"
"2011-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2011-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2011-america-the-beautiful-quarters-coin-chickasaw-oklahoma-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2011-america-the-beautiful-quarters-coin-chickasaw-oklahoma-uncirculated-reverse.jpg"
"2011-america-the-beautiful-quarters-coin-gettysburg-pennsylvania-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2011-america-the-beautiful-quarters-coin-gettysburg-pennsylvania-uncirculated-reverse.jpg"
"2011-america-the-beautiful-quarters-coin-glacier-wyoming-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2011-america-the-beautiful-quarters-coin-glacier-wyoming-uncirculated-reverse.jpg"
"2011-america-the-beautiful-quarters-coin-olympic-washington-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2011-america-the-beautiful-quarters-coin-olympic-washington-uncirculated-reverse.jpg"
"2011-america-the-beautiful-quarters-coin-vicksburg-mississippi-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2011-america-the-beautiful-quarters-coin-vicksburg-mississippi-uncirculated-reverse.jpg"
"2011-medal-of-honor-commemorative-gold-five-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2011-medal-of-honor-commemorative-gold-five-dollar-uncirculated-obverse.jpg"
"2011-medal-of-honor-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2011-medal-of-honor-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2011-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2011-native-american-one-dollar-uncirculated-reverse.jpg"
"2011-presidential-dollar-coin-andrew-johnson-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2011-presidential-dollar-coin-andrew-johnson-uncirculated-obverse.jpg"
"2011-presidential-dollar-coin-grant-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2011-presidential-dollar-coin-grant-obverse.jpg"
"2011-presidential-dollar-coin-james-garfield-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2011-presidential-dollar-coin-james-garfield-uncirculated-obverse.jpg"
"2011-presidential-dollar-coin-rutherford-b-hayes-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2011-presidential-dollar-coin-rutherford-b-hayes-uncirculated-obverse.jpg"
"2011-united-states-army-commemorative-clad-half-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2011-united-states-army-commemorative-clad-half-dollar-uncirculated-reverse.jpg"
"2011-united-states-army-commemorative-gold-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2011-united-states-army-commemorative-gold-uncirculated-obverse.jpg"
"2011-united-states-army-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2011-united-states-army-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2012-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2012-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2012-america-the-beautiful-quarters-coin-acadia-maine-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2012-america-the-beautiful-quarters-coin-acadia-maine-uncirculated-reverse.jpg"
"2012-america-the-beautiful-quarters-coin-chaco-culture-new-mexico-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2012-america-the-beautiful-quarters-coin-chaco-culture-new-mexico-uncirculated-reverse.jpg"
"2012-america-the-beautiful-quarters-coin-denali-alaska-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2012-america-the-beautiful-quarters-coin-denali-alaska-uncirculated-reverse.jpg"
"2012-america-the-beautiful-quarters-coin-el-yunque-puerto-rico-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2012-america-the-beautiful-quarters-coin-el-yunque-puerto-rico-uncirculated-reverse.jpg"
"2012-america-the-beautiful-quarters-coin-hawaii-volcanoes-hawaii-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2012-america-the-beautiful-quarters-coin-hawaii-volcanoes-hawaii-uncirculated-reverse.jpg"
"2012-infantry-soldier-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2012-infantry-soldier-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2012-infantry-soldier-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2012-infantry-soldier-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2012-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2012-native-american-one-dollar-uncirculated-reverse.jpg"
"2012-presidential-dollar-coin-benjamin-harrison-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2012-presidential-dollar-coin-benjamin-harrison-uncirculated-obverse.jpg"
"2012-presidential-dollar-coin-chester-arthur-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2012-presidential-dollar-coin-chester-arthur-uncirculated-obverse.jpg"
"2012-presidential-dollar-coin-grover-cleveland-first-term-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2012-presidential-dollar-coin-grover-cleveland-first-term-uncirculated-obverse.jpg"
"2012-presidential-dollar-coin-grover-cleveland-second-term-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2012-presidential-dollar-coin-grover-cleveland-second-term-uncirculated-obverse.jpg"
"2012-star-spangled-banner-commemorative-gold-five-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2012-star-spangled-banner-commemorative-gold-five-dollar-uncirculated-reverse.jpg"
"2012-star-spangled-banner-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2012-star-spangled-banner-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2013-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2013-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg"
"2013-america-the-beautiful-quarters-coin-fort-mchenry-maryland-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2013-america-the-beautiful-quarters-coin-fort-mchenry-maryland-uncirculated-reverse.jpg"
"2013-america-the-beautiful-quarters-coin-great-basin-nevada-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2013-america-the-beautiful-quarters-coin-great-basin-nevada-uncirculated-reverse.jpg"
"2013-america-the-beautiful-quarters-coin-mount-rushmore-south-dakota-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2013-america-the-beautiful-quarters-coin-mount-rushmore-south-dakota-uncirculated-reverse.jpg"
"2013-america-the-beautiful-quarters-coin-perrys-victory-ohio-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2013-america-the-beautiful-quarters-coin-perrys-victory-ohio-uncirculated-reverse.jpg"
"2013-america-the-beautiful-quarters-coin-white-mountain-new-hampshire-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2013-america-the-beautiful-quarters-coin-white-mountain-new-hampshire-uncirculated-reverse.jpg"
"2013-five-star-generals-commemorative-clad-half-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2013-five-star-generals-commemorative-clad-half-dollar-uncirculated-obverse.jpg"
"2013-five-star-generals-commemorative-gold-five-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2013-five-star-generals-commemorative-gold-five-dollar-proof-obverse.jpg"
"2013-five-star-generals-commemorative-silver-one-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2013-five-star-generals-commemorative-silver-one-dollar-proof-obverse.jpg"
"2013-girl-scouts-centennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2013-girl-scouts-centennial-commemorative-silver-one-dollar-uncirculated-obverse.jpg"
"2013-girl-scouts-centennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2013-girl-scouts-centennial-commemorative-silver-one-dollar-uncirculated-reverse.jpg"
"2013-native-american-one-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2013-native-american-one-dollar-uncirculated-reverse.jpg"
"2013-presidential-dollar-coin-theodore-roosevelt-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Presidential\2013-presidential-dollar-coin-theodore-roosevelt-uncirculated-obverse.jpg"
