bucket,path,size_bytes,public_url,category,coin_type
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/b878cfb624.jpg,17127,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/b878cfb624.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/b8ecfd72d9.jpg,120098,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/b8ecfd72d9.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ba61d4837d.jpg,11264,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ba61d4837d.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/baacfff666.jpg,21071,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/baacfff666.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/bdbe11a5e4.jpg,47275,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/bdbe11a5e4.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/bde8ab72d6.jpg,20881,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/bde8ab72d6.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/be073a7bce.jpg,1397744,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/be073a7bce.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c09fcda175.jpg,12195,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c09fcda175.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c369861356.jpg,10570,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c369861356.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c676cf0fbd.jpg,11265,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c676cf0fbd.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c6e4d2fe2a.jpg,23235,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c6e4d2fe2a.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c70fcbbcdf.jpg,72865,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c70fcbbcdf.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c7b5b21039.jpg,20245,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c7b5b21039.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c8449b8233.jpg,15456,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c8449b8233.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c8d78bfbf8.jpg,127675,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c8d78bfbf8.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c9f4867930.jpg,29964,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/c9f4867930.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ca2e2cbe03.jpg,129405,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ca2e2cbe03.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/cb18e4d40f.jpg,7449,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/cb18e4d40f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/cbc82699fb.jpg,14991,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/cbc82699fb.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ce20bfdf54.jpg,31070,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ce20bfdf54.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ceee6d3d6b.jpg,18310,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ceee6d3d6b.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/cf5e1b646f.jpg,50141,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/cf5e1b646f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d06b667677.jpg,16379,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d06b667677.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d22d3b86fb.jpg,20469,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d22d3b86fb.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d2826b0621.jpg,141807,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d2826b0621.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d2ead151fe.jpg,17561,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d2ead151fe.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d33cc1f754.jpg,31774,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d33cc1f754.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d5dafe49a4.jpg,24749,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d5dafe49a4.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d65f9cda42.jpg,28853,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d65f9cda42.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d6fc31e378.jpg,14450,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d6fc31e378.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d70ec53e95.jpg,43251,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d70ec53e95.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d9680d927b.jpg,15799,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d9680d927b.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d9999028d4.jpg,24310,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/d9999028d4.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/da5998309f.jpg,15846,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/da5998309f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/db15b2c8d8.jpg,31727,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/db15b2c8d8.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/dce60ddc91.jpg,19698,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/dce60ddc91.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/dde5b786d0.jpg,24654,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/dde5b786d0.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/df7dd61872.jpg,9527,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/df7dd61872.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e06fa59b89.jpg,19238,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e06fa59b89.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e078be6624.jpg,155155,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e078be6624.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e1c229607f.jpg,125469,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e1c229607f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e3d32c95bf.jpg,10306,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e3d32c95bf.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e42293fefb.jpg,18725,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e42293fefb.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e5214c6883.jpg,12597,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e5214c6883.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e65a8ba771.jpg,143824,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e65a8ba771.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e7355ec38d.jpg,25874,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e7355ec38d.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e80bfdd799.jpg,25042,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e80bfdd799.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e8bc6cdd77.jpg,11834,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e8bc6cdd77.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e8e593aaf7.jpg,30618,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/e8e593aaf7.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ed913853c6.jpg,20263,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ed913853c6.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ee12218dbf.jpg,16242,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ee12218dbf.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ee3474e6bf.jpg,22912,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/ee3474e6bf.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/eeddd06ffd.jpg,22274,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/eeddd06ffd.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/efa6633bcb.jpg,28730,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/efa6633bcb.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f0b4a1ae35.jpg,13453,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f0b4a1ae35.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f14b57029f.jpg,14375,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f14b57029f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f17fb74818.jpg,17943,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f17fb74818.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f1ea00e156.jpg,1108666,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f1ea00e156.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f258182de9.jpg,13464,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f258182de9.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f2595d8215.jpg,13435,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f2595d8215.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f3648f78ff.jpg,11610,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f3648f78ff.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f40e58aa3d.jpg,22356,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f40e58aa3d.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f4132c3195.jpg,53498,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f4132c3195.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f47ea6bddc.jpg,75801,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f47ea6bddc.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f560ce419a.jpg,17189,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f560ce419a.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f5cf4a56ea.jpg,17684,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f5cf4a56ea.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f687c34368.jpg,19278,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f687c34368.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f8acdd9a70.jpg,25936,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f8acdd9a70.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f8b98b3770.jpg,14998,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f8b98b3770.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f9f8bf3d0c.jpg,15827,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/f9f8bf3d0c.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fa9c3936ca.jpg,7490,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fa9c3936ca.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fc2742e40a.jpg,19110,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fc2742e40a.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fc9f88fcae.jpg,21045,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fc9f88fcae.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fcbd323006.jpg,29382,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fcbd323006.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fff51a7712.jpg,18473,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/china_coins/fff51a7712.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0017c3b0e6.jpg,8756,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0017c3b0e6.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/016bad69c2.jpg,12052,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/016bad69c2.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/01cf2502d5.jpg,42749,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/01cf2502d5.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/023a9c7804.jpg,78159,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/023a9c7804.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/026b6bf6ed.jpg,12854,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/026b6bf6ed.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/03b9ef036d.jpg,19416,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/03b9ef036d.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0449a7f119.jpg,137370,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0449a7f119.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0474cca2ab.jpg,56870,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0474cca2ab.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/048646a4b1.jpg,237655,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/048646a4b1.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/04fb6c4fed.jpg,24588,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/04fb6c4fed.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/08239ad715.jpg,7861,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/08239ad715.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0a030b6c5a.jpg,137739,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0a030b6c5a.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0a3ee5dced.jpg,22566,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0a3ee5dced.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0af89feef6.jpg,152445,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0af89feef6.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0bececd88b.jpg,80734,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0bececd88b.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0d51d01a3a.jpg,50071,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0d51d01a3a.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0dc711d21f.jpg,12629,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0dc711d21f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0dfe9d8acd.jpg,19087,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0dfe9d8acd.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0e30187668.jpg,18815,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0e30187668.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0fb0786654.jpg,26529,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/0fb0786654.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/104375946f.jpg,26008,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/104375946f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/106a4659be.jpg,13053,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/106a4659be.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/11670a5c4e.jpg,23784,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/11670a5c4e.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1589adc838.jpg,73015,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1589adc838.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/174dd15a12.jpg,121476,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/174dd15a12.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/17879eacc8.jpg,14084,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/17879eacc8.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1d54ab4349.jpg,484032,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1d54ab4349.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1ebcf2e154.jpg,77850,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1ebcf2e154.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1ee845b9ba.jpg,15484,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/1ee845b9ba.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/2082a2953f.jpg,21861,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/2082a2953f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/20ebfe0b4b.jpg,1109857,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/20ebfe0b4b.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/21284b053f.jpg,127287,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/21284b053f.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/227865fbd5.jpg,94932,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/227865fbd5.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/26d34d1fe4.jpg,19605,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/26d34d1fe4.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/2712332a36.jpg,25150,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/2712332a36.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/27458f671e.jpg,97503,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/27458f671e.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/274b6c1544.jpg,142036,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/274b6c1544.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/284a779c11.jpg,56277,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/284a779c11.jpg,Reference Library,reference
numista-reference-library,reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/295da09780.jpg,13160,https://storage.googleapis.com/numista-reference-library/reference_library/balabaskar_coins/coins_images/coins_images/euro_coins/295da09780.jpg,Reference Library,reference
